-0.255185	-1.05244
-0.241481	-1.04622
-0.24563	-1.04652
-0.239037	-1.03452
-0.231111	-1.04681
-0.236074	-1.05778
-0.226667	-1.03822
-0.229407	-1.03956
-0.235185	-1.00815
-0.223259	-1.01067
-0.219259	-0.996296
-0.230296	-1.01793
-0.212815	-1.00267
-0.222	-1.01052
-0.223259	-0.998519
-0.225185	-1.0197
-0.218444	-1.01481
-0.216444	-1.00163
-0.236	-1.00563
-0.232296	-1.00341
-0.223926	-0.986074
-0.226519	-0.992296
-0.219407	-0.978519
-0.207704	-0.956593
-0.212741	-0.987852
-0.216148	-1.02267
-0.224889	-1.02726
-0.226593	-0.999704
-0.224222	-1.01022
-0.226741	-1.02207
-0.222296	-1.03378
-0.224593	-1.03689
-0.222296	-1.01926
-0.224815	-1.01037
-0.231333	-1.01067
-0.229111	-0.986222
-0.233111	-1.00059
-0.243481	-1.02326
-0.240148	-1.02904
-0.236148	-1.03141
-0.243556	-1.02489
-0.240222	-1.032
-0.251259	-1.03185
-0.247852	-1.0123
-0.255259	-1.05837
-0.251333	-1.05378
-0.256444	-1.04489
-0.268963	-1.06711
-0.280963	-1.05822
-0.274741	-1.06859
-0.282444	-1.04637
-0.280519	-1.02711
-0.27963	-1.03852
-0.290074	-1.03481
-0.282963	-1.04578
-0.291926	-1.03985
-0.293259	-1.06607
-0.306074	-1.05244
-0.29837	-1.08519
-0.301778	-1.06652
-0.303407	-1.06667
-0.310815	-1.08652
-0.311926	-1.08059
-0.315111	-1.09719
-0.30363	-1.08548
-0.306963	-1.06607
-0.314963	-1.05363
-0.312519	-1.06148
-0.305926	-1.05911
-0.308074	-1.05437
-0.300074	-1.03333
-0.295111	-1.03185
-0.301481	-1.0477
-0.293852	-1.02444
-0.274593	-1.00015
-0.268593	-1.00015
-0.282148	-1.03185
-0.269852	-1.02
-0.267185	-1.01556
-0.249926	-0.982815
-0.242296	-0.990074
-0.247556	-1.00859
-0.258815	-1.02667
-0.263852	-1.01541
-0.254296	-1.01141
-0.248593	-1.0077
-0.22037	-0.997778
-0.231037	-1.00474
-0.232444	-0.999407
-0.211407	-0.98637
-0.219333	-0.993481
-0.223556	-1.03348
-0.230222	-1.01822
-0.238593	-1.03985
-0.234148	-1.02533
-0.235037	-1.02252
-0.218519	-0.998667
-0.21763	-0.998074
-0.215704	-1.01319
-0.215926	-1.01185
-0.219111	-1.02578
-0.21163	-1.03067
-0.212741	-1.01778
-0.209037	-1.04044
-0.203259	-1.03674
-0.200889	-1.03141
-0.198444	-1.0283
-0.189926	-1.05363
-0.190444	-1.04178
-0.194296	-1.03141
-0.196	-1.03081
-0.200963	-1.00044
-0.188963	-1.02059
-0.188741	-1.01763
-0.172815	-1.0277
-0.174444	-1.01481
-0.16763	-1.00622
-0.155037	-1.00696
-0.150963	-1.01452
-0.174222	-1.00963
-0.184222	-1.008
-0.194815	-1.01733
-0.200741	-1.02607
-0.214	-1.0163
-0.216593	-1.01585
-0.207111	-0.979556
-0.197704	-0.979407
-0.213037	-1.00533
-0.202222	-1.00267
-0.199556	-0.988296
-0.198296	-0.997926
-0.208519	-0.994667
-0.206	-0.989778
-0.201407	-0.978074
-0.206593	-0.963407
-0.196148	-0.969778
-0.212296	-1.01156
-0.200148	-0.999556
-0.192074	-0.982222
-0.190222	-0.974519
-0.193704	-0.998222
-0.192148	-1.0163
-0.19563	-1.00859
-0.196296	-0.995704
-0.186667	-0.996889
-0.192741	-1.01837
-0.185926	-1.02119
-0.200296	-0.999704
-0.210593	-0.98163
-0.212	-1.00667
-0.216889	-0.983111
-0.218222	-1.00874
-0.220519	-0.991111
-0.225333	-1.0077
-0.226222	-1.02652
-0.238815	-1.01052
-0.224074	-0.989333
-0.235333	-0.980741
-0.23563	-0.974519
-0.242	-0.996444
-0.247852	-1.02296
-0.230815	-1.00889
-0.228815	-1.03704
-0.223852	-1.00252
-0.227778	-0.998667
-0.227111	-0.993481
-0.223704	-0.98
-0.218963	-0.997037
-0.216222	-1.0003
-0.233778	-1.02178
-0.237111	-1.02015
-0.238	-1.01407
-0.228444	-0.969778
-0.236741	-0.984889
-0.244444	-0.985333
-0.249111	-1.00993
-0.253778	-0.986667
-0.243556	-1.0003
-0.245111	-0.998815
-0.272519	-1.0077
-0.277111	-1.04356
-0.272519	-1.02193
-0.251407	-1.01215
-0.256593	-1.04415
-0.243333	-1.04237
-0.244815	-1.05185
-0.229778	-1.02652
-0.228074	-1.01674
-0.223926	-1.01319
-0.215852	-0.999556
-0.228444	-1.0403
-0.23163	-1.02741
-0.238148	-1.03348
-0.242593	-1.05659
-0.243333	-1.04296
-0.253481	-1.01556
-0.255852	-1.0237
-0.256148	-1.04296
-0.268296	-1.03881
-0.260815	-1.03126
-0.273481	-1.03259
-0.266963	-1.03763
-0.274222	-1.04519
-0.279481	-1.04919
-0.28363	-1.05156
-0.288889	-1.05407
-0.297111	-1.05304
-0.301185	-1.0483
-0.296741	-1.06504
-0.291185	-1.06667
-0.292741	-1.07985
-0.292889	-1.04978
-0.308519	-1.06785
-0.325926	-1.0843
-0.322444	-1.0797
-0.309037	-1.06044
-0.309481	-1.05244
-0.297926	-1.02874
-0.306296	-1.03852
-0.303037	-1.02489
-0.298815	-1.024
-0.291704	-1.04341
-0.303926	-1.04059
-0.294148	-1.044
-0.287556	-1.0277
-0.283778	-1.03037
-0.286741	-1.04785
-0.291778	-1.03304
-0.291556	-1.04844
-0.291111	-1.04622
-0.276815	-1.03081
-0.271185	-1.04207
-0.261259	-1.05881
-0.262	-1.04859
-0.271333	-1.04148
-0.275185	-1.06178
-0.27637	-1.08222
-0.277556	-1.09956
-0.274148	-1.12415
-0.266444	-1.09363
-0.261926	-1.0763
-0.260667	-1.07763
-0.252148	-1.052
-0.243556	-1.0523
-0.252667	-1.07674
-0.254222	-1.06563
-0.254889	-1.06459
-0.262148	-1.06
-0.261037	-1.06919
-0.248963	-1.06148
-0.243778	-1.06015
-0.241481	-1.03733
-0.22837	-1.03556
-0.226889	-1.03259
-0.227333	-1.0563
-0.210815	-1.01393
-0.215926	-1.02859
-0.219778	-1.00919
-0.229926	-1.04993
-0.231926	-1.02133
-0.230667	-1.00696
-0.243778	-1.02444
-0.246222	-1.04133
-0.254741	-1.03022
-0.249556	-1.01526
-0.255333	-1.03007
-0.245407	-1.02311
-0.24237	-1.03081
-0.240741	-1.03348
-0.256148	-1.0363
