0.193726	-1.00378
0.179932	-0.995972
0.172302	-1.00708
0.175049	-1.02417
0.179504	-1.02307
0.182129	-1.03406
0.17218	-1.01086
0.169739	-1.0188
0.172607	-1.01477
0.166565	-1.00977
0.172974	-1.01343
0.170105	-1.01416
0.162903	-1.02319
0.174622	-1.03748
0.172302	-1.04016
0.171875	-1.02759
0.172668	-1.03577
0.180481	-1.03821
0.18811	-1.01782
0.197083	-1.04285
0.201721	-1.03564
0.19696	-1.05078
0.196594	-1.03894
0.205933	-1.0304
0.20874	-1.02588
0.204956	-1.01416
0.20636	-1.01672
0.201294	-1.02734
0.194946	-1.02502
0.198242	-1.02637
0.192932	-1.02563
0.195313	-1.01843
0.195251	-1.01074
0.202393	-1.00122
0.19873	-0.992676
0.202576	-0.972412
0.194031	-0.969238
0.191589	-0.967041
0.190002	-0.992188
0.184692	-1.0083
0.192993	-1.03662
0.208923	-1.04541
0.210327	-1.02087
0.21582	-1.02271
0.212708	-1.03137
0.198853	-0.99292
0.197327	-1.0155
0.189758	-1.01807
0.190369	-0.990845
0.198425	-0.995483
0.206177	-0.985596
0.212341	-0.999146
0.211182	-1.00159
0.21344	-1.00452
0.212646	-1.02014
0.217773	-0.98938
0.223694	-1.01782
0.216064	-1.02295
0.211182	-1.00366
0.211182	-1.00208
0.208008	-1.00305
0.20459	-1.00024
0.213501	-1.03479
0.220276	-1.04553
0.224915	-1.08118
0.225586	-1.06592
0.23822	-1.07324
0.236633	-1.07874
0.23053	-1.06445
0.236145	-1.06812
0.226563	-1.03577
0.229309	-1.0166
0.236084	-1.0249
0.233032	-1.00439
0.221436	-1.02844
0.209106	-1.03174
0.20813	-0.999634
0.207458	-1.00305
0.204773	-1.02698
0.205811	-1.05225
0.214478	-1.06116
0.213989	-1.0481
0.219177	-1.05273
0.196594	-1.0304
0.201477	-1.03503
0.208984	-1.02502
0.212524	-1.0249
0.201477	-1.04224
0.201965	-1.04993
0.200928	-1.0415
0.199524	-1.03308
0.200989	-1.02673
0.201904	-1.04468
0.192505	-1.0459
0.188599	-1.04321
0.185791	-1.02441
0.184326	-1.01245
0.181946	-1.01929
0.180603	-1.02222
0.180237	-1.02405
0.185669	-1.03357
0.179321	-1.03247
0.173828	-1.01392
0.177795	-1.02039
0.174683	-1.02759
0.189331	-1.04053
0.193787	-1.0304
0.198975	-1.04175
0.19989	-1.04712
0.199341	-1.03064
0.201599	-1.01196
0.200806	-1.03125
0.202698	-1.01709
0.210327	-1.03979
0.212219	-1.02271
0.211853	-1.02417
0.210083	-1.03442
0.210327	-1.02881
0.202759	-1.02197
0.210876	-1.03967
0.2099	-1.02966
0.21106	-1.0199
0.206238	-1.00659
0.198792	-1.01917
0.199524	-1.01392
0.18335	-1.03357
0.180359	-1.03833
0.183594	-1.03088
0.18396	-1.01306
0.173218	-1.01819
0.17688	-1.02185
0.183533	-1.026
0.190186	-1.01904
0.190918	-1.02136
0.19696	-1.04724
0.19928	-1.01685
0.195557	-1.00232
0.19574	-1.00989
0.19928	-1.02209
0.204468	-1.02063
0.198486	-1.0332
0.201965	-1.05933
0.190552	-1.03735
0.196472	-1.02222
0.202576	-1.02905
0.198547	-1.04053
0.205078	-1.01758
0.194641	-1.00574
0.183472	-1.0166
0.184509	-1.04077
0.196289	-1.05127
0.201294	-1.0321
0.203491	-1.0282
0.2005	-1.06091
0.198364	-1.05688
0.208313	-1.07446
0.208191	-1.06726
0.205627	-1.05945
0.191101	-1.04675
0.189087	-1.03943
0.180359	-1.02051
0.177124	-1.02319
0.167908	-1.00562
0.170898	-1.00195
0.155273	-0.991821
0.160095	-0.982056
0.171204	-1.02429
0.175354	-1.02161
0.179199	-1.01221
0.187805	-0.999023
0.191162	-1.01746
0.182495	-1.01062
0.176636	-1.00635
0.17395	-1.00024
0.164124	-1.01038
0.162842	-0.998169
0.15979	-0.994019
0.158447	-0.991333
0.145325	-0.983276
0.150085	-1
0.148865	-0.992432
0.164734	-1.03003
0.158081	-1.0415
0.151733	-1.04626
0.159851	-1.03406
0.159729	-1.04504
0.170532	-1.04395
0.167053	-1.01709
0.159485	-1.0022
0.160156	-0.983887
0.169312	-1.02368
0.186523	-1.02258
0.172852	-1.01917
0.164795	-1.00452
0.154602	-0.999756
0.151306	-1.00037
0.140686	-0.994507
0.13501	-1.01685
0.133484	-0.993408
0.14209	-0.99353
0.140076	-0.994141
0.136963	-0.993286
0.12915	-1.00281
0.13623	-1.03174
0.130981	-1.02441
0.1297	-1.02234
0.11377	-1.02258
0.129028	-1.02026
0.127625	-1.00012
0.133667	-0.984863
0.138611	-0.985352
0.145325	-0.990479
0.149536	-0.997192
0.140808	-0.985718
0.132568	-1.0072
0.124268	-1.02124
0.119629	-1.02002
0.123108	-1.03735
0.12323	-1.01099
0.120911	-1.0022
0.118774	-1.00366
0.120117	-0.987183
0.121399	-1.00464
0.127136	-1.00476
0.125366	-1.01306
0.115173	-1.00696
0.119446	-1.03503
0.111084	-1.02112
0.107422	-0.986206
0.101929	-0.998535
0.100037	-1.00061
0.0993652	-1.01123
0.11792	-1.01904
0.118469	-1.02405
0.125122	-1.04272
0.118896	-1.02051
0.108337	-1.0083
0.0940552	-0.998169
0.101685	-1.01208
0.0928345	-1.01514
0.0923462	-1.01965
0.0958862	-1.01855
0.0919189	-1.03052
0.100769	-1.005
0.105286	-1.00232
0.112854	-0.983154
0.132324	-0.985718
0.14093	-1.00293
0.130615	-0.96106
0.136719	-0.984009
0.141907	-1.00012
0.132385	-0.986572
0.14209	-1.0155
0.131958	-0.983521
0.126892	-0.973877
0.130432	-0.97583
0.132996	-0.966309
0.121094	-0.989502
0.113525	-0.989258
0.109741	-0.975342
0.113037	-0.9729
0.128906	-0.978516
0.129456	-0.944458
0.130432	-0.948242
0.134094	-0.948486
0.146729	-0.967163
0.146545	-0.972778
0.144043	-0.968872
